addr,totalAmount
0x983B19289EcF4ED420Fd52a86c40Db4632fcF64a,13135000000000000000000
0xa28adED545D6b184a32dd189eaEdC4Ef42e96B3A,13130000000000000000000
0x50859285d02Fdba290AcAa280BD401962B9d6C37,13130000000000000000000
0xAD7354E57197a941B73F8FE01366b64A08A9F6BB,13128000000000000000000
0xAC07AdC00Ba1ba92196e46A9345462D5eE1a65aD,13128000000000000000000
0x8228d592CB3C020aA0Ada74d14434B3113d3C7f3,13128000000000000000000
0x787e1eCE38B190cfD03d287D5EEF910FF509a99F,13127000000000000000000
0x567777eec01159aAeEFE5667b372109A88146c07,13125000000000000000000
0xC5C6D19Bd784F279f0102324F852F2B97dcc62A7,13124000000000000000000
0x85067D5aAb7B6F1B91f010db376d8550C8C07700,13121000000000000000000
0x2561910D50A4072D20D8d1015AA7FE6a53c968CE,13121000000000000000000
0xD834B84aD25a2330eE77445fF8f4C7BeEAFe3d71,13119000000000000000000
0x51838B2ee43D9c1a8e8C0F1f08aae2E884c55E89,13113000000000000000000
0x7BAddFFf245dF5C462C03E08db6e10Fa3C65D5fc,13111000000000000000000
0xeeA8f6Dd11c44115DEC8d5640eab3771980A2086,13111000000000000000000
0x60972DF2Eb13bDE162D8e3A2076FC07CDDcC3982,13109000000000000000000
0xB32dCf0a7266905a9cbcd6bf61e88d2980f36438,13109000000000000000000
0x07d3368817160b4D34c30f14b6fCb18f37d930FC,13108000000000000000000
0x956BDdaE944F9730e9D8a33cd46Fec6e07Fbcca7,13103000000000000000000
0x2D0c7bC6BFFAe364F8695eDBcc742bCF67F5934f,13103000000000000000000
0x94094844C92F4262fFF1a264f3212302bb73B3Fe,13102000000000000000000
0x3f06a66602046eF24914d7Bee77D27A789028628,13100000000000000000000
0xfBdf375a5212eb3630caE2388D5ba9077fb19D13,13100000000000000000000
0x930eE9e1d71a7DC8aEc66fB26f911821F6183d08,13100000000000000000000
0x06741BB5B8540e61Ce80EdeF363C857EB0046f4f,13099000000000000000000
0xe0158d5C31E265c294822f04ED9A8bbd6f6b930d,13095000000000000000000
0xD1fBCb29FDC21d2a0Ee0DAF750128d66f9075612,13095000000000000000000
0x094995ed60e6623cbaece36323caaa3545fc63d7,13093000000000000000000
0xb2a1a068B86c37a0e40c5B7D029fA2c050d453Ec,13090000000000000000000
0x3217977A44C50529C9a79945b06F241F0c717982,13089000000000000000000
0x6A3dAf4F5B5565fdB47dc9e267754D4479f8e7cA,13089000000000000000000
0xE20b0D059f5Cef24cA061923c139E0B221d471C3,13087000000000000000000
0x5F1455c0068CF500BF59f2eaDadE6f0c1572B349,13087000000000000000000
0x58A75961E48855b1d1CED0e14f305867eDbd1275,13087000000000000000000
0xF724CB5dF4Ecb474ead6E66Ef80D757fd76494D8,13087000000000000000000
0xB068F9f09C66CF570C459B6aA6A769D1155a9276,13077000000000000000000
0xAe1644354D049F60AEbaECA9127ACf127F197F47,13076000000000000000000
0x556AeEb1aD211153b9617a5bDe17dfBe383eC8b9,13075000000000000000000
0x09d0985B56e6832e4b81cBE68e77FD7DDfB6D2C9,13073000000000000000000
0x6657e78302cff82FABc497da1fA00f5585111306,13072000000000000000000
0xDA472DCf5Bf722eF8D1475BB450936c8cF1253A8,13071000000000000000000
0xCA5f281a72DC6336d208c547854A344Cef8974e9,13065000000000000000000
0xb712cd463F29aAE45699cE236Efd4B47DeCcA8C0,13065000000000000000000
0x0bd1650FF788996F366bd2B5ADD2bFa83A820862,13062000000000000000000
0x445ab78463a2cc4483c7c22d927eba88619638dd,13060000000000000000000
0xa56b2F53e5193bB0B4263FAa032CC7E30CED733c,13056000000000000000000
0x5Df23507351E80C8c2F26dd5E624Dcf10f1a8D85,16317000000000000000000
0x508a461585EE4B44B87ae80b8A7FcDFbF426c60C,13054000000000000000000
0xbB7262d041C1BE5f5ad585435BB46b51a767eA78,13053000000000000000000
0x6ABA87d7b6C9132aFE238EB84170a2afEE6d245e,13051000000000000000000
0x6a642DB77F5BdC07d0F2983FF040A317432cfCb5,13051000000000000000000
0x64f52BbF8B1EB6E87fC402178e412DC632489D72,13046000000000000000000
0x530bd373364590FeA168aDA0DE2fa256c57654ac,13044000000000000000000
0x3f8D2bA8D99CC82eC04e7Ad21C4B0f04bb4CD79E,13040000000000000000000
0xeC57d038243CdAc140DED49E0925A23bE619b3EE,13040000000000000000000
0x0cD9e6beE24bA9b2d0e4A55bFd22916f9C17C018,13038000000000000000000
0x6a53964aB8868b67EE9b68276E864Cc787659e5a,13033000000000000000000
0x2FC618a06f332e92Ac7D42c7e0D729A760A55692,13031000000000000000000
0x40cA60e28932b9CA082f82180F43B1194C0e8f67,13028000000000000000000
0xfD10f5406f478e0b6ef6b3EEd169181a797A09c4,13026000000000000000000
0x99A57697dC9c0eFe3e12575502724953502bBb14,13026000000000000000000
0x5491b0FdB7868c39b7Fd4e05C297a4A577b37639,13024000000000000000000
0xda237eDdD8B11E1747c5052503343F0A02218E66,13023000000000000000000
0x48A5C4268E1430B50958C61abD055cAb425Bfc1a,13023000000000000000000
0x9F1a3467c9A0b8f3fFE42beb8296D916205a135E,13021000000000000000000
0x4D3495D73Db55EfcEAE03DC3593933d2c1AF559f,13019000000000000000000
0xA93EfdC9f03A6F938AB04eB0Be15542FE20e9622,13018000000000000000000
0x7Eb000215B8329df0AbC6B75BFc8E0D29FF3F770,13017000000000000000000
0xA527B93224a790032b2D1CA75E92AfE8aFC875d4,13015000000000000000000
0xA67939BD3d1b4690b3c736b578703De4bD1Ee149,13013000000000000000000
0xE8465B9948B4829f98570393510224778047D733,13012000000000000000000
0x8E7e656B8Db5EE78C07098039785d1582764aCce,13011000000000000000000
0xBC5a2cD9509CEF91F6882e119e031ac908290F3D,13010000000000000000000
0x1532C91E95378fc508A7Ec6a80fc17df15e562Bc,13008000000000000000000
0xA4fe2b8caE2c7f688b5cAacF3dA90EE5De8d7BE0,13006000000000000000000
0x067c88A517d8047751c0933F646F51484f8c9d4E,13006000000000000000000
0xB2fFf6FE3C24377F3D6aCBD4fF511Ac9907731cD,13005000000000000000000
0x1aE71C93756FD2eaCf7b35E9055dC5a67F78b323,13004000000000000000000
0xd5a1179a50328a7DF5F61A2558F3416E352A38A3,12999000000000000000000
0xA50c61b63002E78C39Ef7480555b6fe6E9Eb3C4d,12995000000000000000000
0x5768BbA7c184dFf71dA35910B9bD10434349fE1f,12994000000000000000000
0x7E9eF2e81880FB5ac49CE43ca26C2675d8d4Ab6c,12991000000000000000000
0x5aF46c80F127e6835Fe6200580baD8a4344EDADF,12990000000000000000000
0x861E7225958D79416396Ef44Ac7C2498a5D9cd36,12984000000000000000000
0xe01B5989f7896F1eF3E56f8BDB37cCCD132eE40D,12983000000000000000000
0x77a85F190A31106F5CfFcc8909D445377b14456f,12978000000000000000000
0xDa93149a64f46f7f9FA5333e0f9041fdbdE7DC39,12978000000000000000000
0x3588DE586ae461371BA67a79022762Ea7Ae513DB,12977000000000000000000
0x5c0044285Ab3a12e5115328e2f552180f5dD4EFB,12977000000000000000000
0xc27015AA468Cc4E13345D2df4865C70f47629344,12975000000000000000000
0x8C0D92a8A16c4C3C8A0b2bC49D2B8FdAF2D0BEc4,12973000000000000000000
0xe26f86c8E691fcC92b3BC0a82CA8C979C23dCd1f,12971000000000000000000
0x7FfB62293AE45E2d7253B0fC99b71Caa104d7092,12963000000000000000000
0x041b607209579Fc4D8056B1ACefFCE37B3d4F680,12962000000000000000000
0x02C09b512D338a8dC35028fC0204582D9824e02A,12959000000000000000000
0xfADc74ce181F7A48B1363B4c90618283e91857e1,12959000000000000000000
0x2Fc899946f18981a349306aDca76D4FcbCb93D21,12948000000000000000000
0x916897Aaf42F23d97758a8a55947d0d1829C67F7,12948000000000000000000
0xCaB8e96e271E76c4dA082ED101C1260ce3d0A1Ae,12947000000000000000000
0xbFbD6E9988CB01Fc42637c4B55b84d88AC29E9f1,12946000000000000000000
0x865f5c3289Ad6E6d10d941daebFeD080174fe69a,12945000000000000000000
0x8c4Dc10EEF5A55ed1d95a1aa4B3652fe50059692,12944000000000000000000
0xC54234Fa0d498FAE0d8925F9423eD397Ed3DD24c,12941000000000000000000
0x3dE88e93EF1C3cDd436B983318dB6a34ccCE7Ec9,12940000000000000000000
0xAD3eF8299A821f2EB591989a192a2A0039125C3D,12936000000000000000000
0xb199df5f4073fF6c2079392176CffE5Fc35C53a9,12936000000000000000000
0x5D164c587e8DA246a33D26fA27943127926AAd08,12935000000000000000000
0x2B68F5a2d729a072ce1224d0D3F6cC7b67224b2F,12934000000000000000000
0x535ae42cfc43bbbea0790200ce3e7597fb277bf1,12933000000000000000000
0x041d65db74b12e4B595A6c1D5A733A0c3bb13571,12928000000000000000000
0x3AbC87c8AeF6a5fD1770Db8643f510265bC38269,12926000000000000000000
0x3a729E0B275e6f000611D11f2501720719B13A27,12924000000000000000000
0x677eb8AeE05A873e7CD36A19bd9e2AeFE3187869,12923000000000000000000
0x96F2Db745D89e571CEac3E443f8c80B2a98AA571,16144000000000000000000
0xB8e31bC3309b2DC113f4895d1da4a13bfF94E9cB,12911000000000000000000
0xd640FcA2D954E32b473fCB452b244E38aF5dDB81,12907000000000000000000
0x6B61508A6aE4743557Bb37D2390f75BF6fA1557a,12906000000000000000000
0x3b0f55C20fF59A7aae762e3a16e4442C5625379c,12906000000000000000000
0x0DB099d3a2C53cc87e3A6403D65C22c860B88223,12904000000000000000000
0xd54ea58138dc6066d784977f8afb4076346cc2af,12904000000000000000000
0x7BB4914E8f41Ca7198B8da16459Fa8ae10f6d08F,12901000000000000000000
0x62C52E8B9E2D0cEe6333A1D454A725F25264Bd3E,12900000000000000000000
0xdB2F54802997Ef0Bf8ef6d84F742FF28874cB668,12898000000000000000000
0x7CA2d3E178DAC7641498969C27CF4108d281E945,12895000000000000000000
0xd37C6a56A30bA62cD133268FD48fB2bB4B8D6b46,12895000000000000000000
0x1Bd6e79Abdf1611Dd756Ce68bEeDFCda712D8d31,12893000000000000000000
0xA182Edd6702db34939A533B3bd1F4A393Dd6d9F8,12891000000000000000000
0xC670fbc6457Bb07E5b72173b405166C176E042fD,12891000000000000000000
0x5e7F37b14dA67ecc17bae70fb173ee7F51032116,12891000000000000000000
0xf974995A14214106EeCB67af9dB2d03E3C93e304,12891000000000000000000
0xf4112e5445c0a18aC352Ef07e63fBB6Db31500f1,12890000000000000000000
0xEA1b22eEc8acb50ab569Df2817f5322cea33a53F,12890000000000000000000
0x1e6b73695841eada106a90a440a44c675c89a925,12888000000000000000000
0x7e31D92271B4eab8C4f8c3ddbA637De5e1148d04,12886000000000000000000
0x68876F4A72b2bc43604850694dBcdA9c2967c97D,12885000000000000000000
0x228BF45B76CAfDeCF0C766dF686dcA5ee1Ca66CC,12885000000000000000000
0x94d94524c4F7583d4A8b9b374F08CAF7B4210f93,12885000000000000000000
0x43a187793487E68ec58cd53fa0b0F8D065B3F930,12882000000000000000000
0x4b7565F0cDAe8E26289bfF5B29f903b7411B1f0A,12881000000000000000000
0x0F8988D60122895fe80eBfF999C686f9AF3a6817,12880000000000000000000
0x6A36f62fF731BA2236E191C58339808f7f1EFcFb,12875000000000000000000
0x16fdF4957332F7f2568D7B656D741D818534bC4e,12875000000000000000000
0x95795ABE6822F822a4541f52Ad788079a13f1A1b,12874000000000000000000
0x8A99B5dcC9510c4D126539Da10E64Ac93298fe32,12873000000000000000000
0x80c5d310028d4cb59ab7c0ebd1ffaa4a84bfa847,12870000000000000000000
0x55104775a7fff413814798735af1a0964874361e,12870000000000000000000
0xE4AacDb512E2263992d49b0955Cd031C7b1d79C0,12869000000000000000000
0x708d62029553eB12c6Dd8a5e619566356eDe8876,12866000000000000000000
0x87DD329C924ca6D2922d396C5F994530f14C9b4A,12865000000000000000000
0x18547BF7a43a0EC237d6828E6c885a53456052d7,12862000000000000000000
0xB5CBAA6C7c35c3a9ad8292C6412C9e9Aa177Edc8,12859000000000000000000
0xe6aF80566575f806e00664d15F4cEF05d148d495,12851000000000000000000
0xa94daD624B2bA54b31347e228508632687BCCe09,12848000000000000000000
0x1A4b1A55d63E0551f2D0FB8fD6Acd3312616a8C0,12848000000000000000000
0x81b43839e4C40FF55cEbE6abE4BB2F3a20cC49d3,12848000000000000000000
0xE27C26ad2093Fc7665909134637114991AC8DC6b,12846000000000000000000
0x15084DEc7f27aC9E9DFf47E40a8F497603B04DfE,12844000000000000000000
0x45BC508822A92Ba95a1371C743f785c574920069,12843000000000000000000
0x5aB191eD45f57C3cf4506b4d46396b699f57545f,12842000000000000000000
0x78F34C1CFE29aad863e70C61DDe9146459ea614c,12837000000000000000000
0x5056211b164444a8121A38dAFDd91886f84012e6,12831000000000000000000
0x3bed122BF8be2b9E0d3c27CA27300008ca3d669D,12830000000000000000000
0x50f05fB0371Ae0B470fB1a469c655B16e579BcE1,12828000000000000000000
0x6149cEFeE794fdA5cAE75fCd0ee7a14A963F4E13,12828000000000000000000
0xe8300e9e7b7a9d2f03ff3be5dc343b21261fbf05,12825000000000000000000
0x5C5527f1f6c738936308267A1D08D294A35F0b00,12820000000000000000000
0xa174718a4fB396d802AC11B9B68a24e124df1D81,12817000000000000000000
0x94Df486d17FCB36A6ed97d946e1cF0d980037381,12817000000000000000000
0xbaB2E7e9c4AbfeEee4dc600320100FbC9154D7E3,12817000000000000000000
0x0234b53026ef2c44239f87950999f244c91898b0,12815000000000000000000
0x6Ee9d79cE39553A2Cc9b4378aa492216846A8DF8,19223000000000000000000
0x3e97A7421aFEa6979Eec025d4dcBDbffE20fd143,12815000000000000000000
0x3BA3280Ca5a2102afFd2423C6F6c468844FC7a25,12813000000000000000000
0x199a10fF327fe76737F0c5abccE24E7a2d3D205B,12811000000000000000000
0x90E9dCB08Ef30a902e31D49D13d07f379F185e8F,12811000000000000000000
0x243C985D2E45433D2De0aF357F61619290c0463f,12810000000000000000000
0x2B7509d048845a24b2860F905732C25c16F11CDa,12810000000000000000000
0xb1CE0B476042e0109768FCd55c803C29508B7505,12806000000000000000000
0x41f153790aD05E6b29B020a666D45ef88ca3C180,12804000000000000000000
0x4fd3A53DBA1E1CFE37352655b483B64Fe97D5A5C,12802000000000000000000
0xCF67B1739b9c9D9e00D05368397cCF16dc9739B2,12800000000000000000000
0xd5c4063dbe1f504126d052d73422ad3830b87d79,12799000000000000000000
0xaEDfF3998ec3011B471ABCc2eAa41d5B4D105dbe,12798000000000000000000
0xA450fBF84a27CB42ce08D927cf050373524Fa172,15994000000000000000000
0x170aeA1388464BEa9405C6cd4963518caD974a9D,12789000000000000000000
0x3483342cC8A3A203AA5cf84cF302790D44ffa185,12788000000000000000000
0xF507aa280D056EA14e4eE7B1D961d3397771Ac69,12786000000000000000000
0xe6502Fb5Cbf1daE7F8DDb162EDC42d21Bc817297,12786000000000000000000
0xd46F856d61dDFF9eeAB519A6dc53b4e02A43065f,12786000000000000000000
0x47917D88185F888d9a45aAe9ce108A4EF9Bb433e,12786000000000000000000
0x4599a0CB2a323dD0fb35081c89D8f06CD4963A51,12783000000000000000000
0x11046b8E9157f175149C2d03EF02200bC5b2f5F5,12782000000000000000000
0xC67F2E7C0e4Cd9705194de5d4e7641f15ede2726,12781000000000000000000
0x2CaC5aacE75465B87806fC1578a3e4de303a93D7,12781000000000000000000
0xB387A3714E345C220292E8d7673A0e12268bd7F4,12780000000000000000000
0xDe8993e59c4E22A359B8068b2946D43bc096CFdE,12780000000000000000000
0x80b62696C974C5574db7aE32104186E80d18cc01,12778000000000000000000
0x17F35cf9d7F743879c30B4785Ab01F319557A2C2,12778000000000000000000
0x4F013ED7c511d1DE45a3775A403954a8AA93FCb6,12776000000000000000000
0x7BE673A282E1cf368D159139e614d1B2E0fD1ebf,12773000000000000000000
0x11b5d447EEA48274c8cAf83B28E30bb03d1e2FD0,12771000000000000000000
0x7775FD4564E0193c4fdB5c9F1fAf777CfD17d86d,12767000000000000000000
0xbCd74B195716659BEC7800c2668460E9Dca3FB81,12766000000000000000000
0x046D73E4C6BB4b625cD1eBBA62005D5f49eC11A1,12761000000000000000000
0x4262F03C46202610E548a97A963F43Faa0D69A75,12757000000000000000000
0x1b5EF784c77d03596A1B72329fe8e7d1733DA1e5,12755000000000000000000
0x1A1e565590433708e315692906d1f20ccE954A0C,12754000000000000000000
0xAdad6C37c2A681aD8b0791D9089B3c8d78Ce9195,12745000000000000000000
0x5a78b1562C55C3090a95fD1f2C5e4fbe31dFc2CD,12745000000000000000000
0xeF575dC66b94aaB941E4B308A91D803d0F6609eF,12744000000000000000000
0xbec07b3aCE3755Ac8BDf41708639266b45FC038c,12743000000000000000000
0x3380c4d825f63116874F08376809ADFCf14AdAc4,12742000000000000000000
0x61Fc128e27Cc1cFC42598fb411A3fFA82EAC808A,12740000000000000000000
0x9cFf97BeF116172b0D331a5db82a70a9455228aa,12738000000000000000000
0x018FcF76EFEfF300b7b87B99175a85f4ed07Abf2,12733000000000000000000
0xB016dea3c1cE1804Ab632E094Fb29A4347345aEC,12733000000000000000000
0x15a1B98cEc8949B29A741034c2930ba2988ad0D7,12733000000000000000000
0x073AA0E6319823A8e8b19Db43C47e59a69F46389,12732000000000000000000
0xE527A313eAE49721ddaB850C3b4Af3f86F0eA930,12729000000000000000000
0x2c34D675A5dA8c6D811CB71fFCC67cCD89DfA02a,12727000000000000000000
0x2F2e287720ffdBA72B84143431bdcE10C6BE3dbf,12724000000000000000000
0xd8632Fad3dF15A2320f01C7E4eCa5A2E0c56C2c7,12724000000000000000000
0x6e11edcd4e7854ef7a64ca6c175f56d524351152,12723000000000000000000
0x1995ca7359DD49850Fa59d1168676aC599Ff921f,12721000000000000000000
0x9c0dd4f11d8002eDd6Fe5A9f0646fAc8462579D4,12715000000000000000000
0x4875ad385Bc111c45004e3CA7915bF64d81f3737,12713000000000000000000
0x6fbC46bcb327da1De9acEB31b2c7Fe8Fc8889a90,12712000000000000000000
0x630bf1c9bb4412DfF279444238BD7963a21DeBac,12710000000000000000000
0x5119BE902D3Daa2A4D1432F7aE8611100a762b99,12710000000000000000000
0xBC60121E9BF8e5F1e106a8396E359B91e653B7b4,12709000000000000000000
0xd15E2377f9300f121bdbd799eD5f887e8FAaDc85,12709000000000000000000
0x054e1228c0447A05F9569fddD741aA11F5EBB8a5,12706000000000000000000
0x898170b8e6b7757aaaa70551b18fa1afcc450592,12705000000000000000000
0x42d4d09C63cb8273fbc9Ff9F9f13DAc810C6c371,12701000000000000000000
0xFB0f768F4b045f527F80f1949d0D89568bA40e81,12701000000000000000000
0x53d795A5242d95cF513C500460D1FA5766B0C36c,12697000000000000000000
0x09EF7Ac910d8c2b70EEC8B8e9198232B71594Dc6,12696000000000000000000
0xf8F2f350f7918910262E733BE88c46EDfdeAB7A9,12695000000000000000000
0xEbd252F22946f92a96C11Cecb170E79ed83d828f,12691000000000000000000
0x9bE6037d6E9C06Eab716502FC3c4f2B3F3B9BD1F,12689000000000000000000
0x1804bb035bA1d5801fA34a3a02AC14b7a315d120,12684000000000000000000
0xb4F78a25A8cf53d8927f1D5A17D42b6D57d9DEFA,12684000000000000000000
0x531E7CE4e837ef559B5c10b351F38b1FF1f33131,12680000000000000000000
0xe90407229FB4CD9c16D3F2004FE3acCE03Ebe668,12679000000000000000000
0xd8e2CC6a150066c99F91a858A8A28324696937b0,12675000000000000000000
0xB17B08b3d14fC0c18566dE92aA96232d8284b6Ea,12674000000000000000000
0x480cC2158ab71eDbc5dfB7332A85f4733DA39d0c,12673000000000000000000
0x998404D5CD6e83d20d47D2D3259718Ca9Bad7291,12663000000000000000000
0xe236cfEd1Db0DbE34C5DB5b579aaD6f2ADbc77b3,12652000000000000000000
0x8Ab5d188D349ca6B8cfB3567247d78Cf766C4fD3,12649000000000000000000
0xdd17b04d77020e47693420035ffd6a647b206d6e,12649000000000000000000
0x85FE64C0BF8623b9C1c21010bdF642eD714bE00b,12649000000000000000000
0x81522BE75Fa106A8c25726663563C75b267A043c,12647000000000000000000
0xa7d3DD0D6A9b1e348d61f6A05967ee6FD6e2DFed,12647000000000000000000
0xD851ad801c8D2098C868cc11484daC46ef0144B7,12642000000000000000000
0x9B0f566af1c254f6F133e623eBB0EAD6F3A4B527,12641000000000000000000
0x8f6528A1Dd1A0B2EAc9f57E8d3AcEB581395EB3C,12639000000000000000000
0x5A6646F6399B71E2AF84E8b461DB3fDcbC6506E8,12637000000000000000000
0x870a11aD0E8E37B91De45f8E248e4939b9715b45,12633000000000000000000
0x1474864C2d8E119b936e8741534fC50c1bd4726A,12623000000000000000000
0xF5eA7526837e060cd34888a5Bd762F9EdDCE0875,12622000000000000000000
0x39653C4F2AcCdd1858f7b0cF9EEbd372DE57e1b2,12620000000000000000000
0xBf407688a13C1273dB0A9b1CdDff82D0E59655eb,12615000000000000000000
0x7aF66D3e999Af30f26F1984470912701617c70AD,12615000000000000000000
0xac97e3a9A052e7241CE2D4816914b5C1a730a295,12614000000000000000000
0xec2330421F53AB4fAC4029c8d869a9B05ff75445,12614000000000000000000
0x2C6453cA2CEeADf5eC082f3d44a8d5db8b14F595,12613000000000000000000
0xd335487cAA3408f3809DeE036056AA3Bd757fb3b,12613000000000000000000
0x0ed4379d85b070ecd8ea33c28a33ccb5505640f9,12612000000000000000000
0x66F881D8813B774f9933742375245d07fF516243,12612000000000000000000
0xEB31c8C8008158883591F7107ab23f7A2A9e27cD,12611000000000000000000
0xcC26D5DE0cBDf0108629b8Cdc4A0a5Bb0273452d,12607000000000000000000
0xB85bCd94B0f4fBC875DFd9D774E9b555633f37bC,12606000000000000000000
0xC9A07D229995D50B3378477A60e2c8aF48c1a936,12603000000000000000000
0x1cc1180C21048975ACA8Df2dF9f9CB860BB8b3D8,12602000000000000000000
0xB7973D57c79922B6De212859215A5A14892806E1,12600000000000000000000
0x08C865fE2a70bC3fdD0256Ad4cCfeE61748Dc493,12600000000000000000000
0xE2FcE021034B674EE10Fb8100E3F60F08D99e8b0,12600000000000000000000
0xD481ecbcA9a5C580ccE2432B65FC3eFB14135B1d,12596000000000000000000
0x1c61C73F562188Ca425Cb1f6d943Cb2586785f23,12589000000000000000000
0xC3642E242cDCbdC08fB457bf0303f26259a4bEbf,12585000000000000000000
0xf5dc6514ebC9D15510F517263A3689986A805C7B,12584000000000000000000
0x95367D3aD06fe8346Cb6C72725Dc5a4C2cFC6282,12581000000000000000000
0x743BCFc11210f2F5459A4178941A8987bc5648a1,12581000000000000000000
0x556C8C241631c433F7E322fA9065a17286A3E441,12580000000000000000000
0x2d79a404529841c3F544B09B8Bf2C9F267e4E134,12579000000000000000000
0xa390065f997e4b26951e07fd633acb5ecc56fb61,12579000000000000000000
0xdF820F15EC2d02ef1921d085f3B2012047de87a5,12576000000000000000000
0x9120C144682D4dCDCf2eeA4ef02a8d240217409f,12569000000000000000000
0x81dd73AA332218FE04900C9c81007d063A9C77C9,12569000000000000000000
0xCa1e1f8c5eFe984Ab4d4AA151385F1833ac725CD,12568000000000000000000
0xB9F699A9faC568484F503F43e72CE63B0d16546e,12568000000000000000000
0x596207C2B35B8C6cdc1c06B8a9419bFf5126268d,12564000000000000000000
0x4f3983a003c0f6D85Dc235B2eb74704486353407,12562000000000000000000
0x6BaC4F65b23A89706bc204667FAE1aD118180c2b,12557000000000000000000
0x90FF3ACa423150Fc69703A6d8320e93A6624c74D,12551000000000000000000
0x17254746818e565366772bA0a8f56734F66D69d6,12551000000000000000000
0x7C38EA7B9ab7D30350b5D7830bC15Ef68E651556,12549000000000000000000
0xc68f2C455a6Bffe0926BAB35d76EDAC1c1898c2F,12548000000000000000000
0x05Ba97b7D2890087D5Ce36fE775058Abf132Ed41,12548000000000000000000
0x2919c9EC4e23f3Ac8c2D1DD63D418Fe7059432ba,12544000000000000000000
0x3aA32E7946Adc70238c4616031eEB9caC003b09C,12544000000000000000000
0xD4b58BD789d0a1224338E6Cf2Ea32Ce7a2372cb0,12537000000000000000000
0x2E16df0C9a14439a02701733A8c66b03c7726bE6,12537000000000000000000
0x585AF0db04647D2a6D4A3fb8c982800a64531fd6,12537000000000000000000
0x19410a021Ca617c384e8Ea177b37Bfe9e2F144F1,12530000000000000000000
0x3Fe01B0EfEB7f6b86D854f37b34CdDa8A18842cc,12527000000000000000000
0xe1E721b9DC378e17C319C398b344f129D8cb1De1,12525000000000000000000
0x6C2034C77C49fC4536A95BBE712608dF4D51a5aD,12525000000000000000000
0xc2dB827eCd860969849EAF1ce4143b573d28c0b7,12524000000000000000000
0xc46952bDaC67D7dEDb6289597c722B5f0Ee7851B,12524000000000000000000
0x545b19014D0e6788e4963adfaED143347e9a8c22,12524000000000000000000
0x86Ae887e9b618CE04F504F410A89d0C0057d79Ad,12522000000000000000000
0xC98D0FC2fb1EB42B50986510cfB622Fc5e508784,12521000000000000000000
0xc70541d4F4d29c8262BE7397AAF791758963229b,12520000000000000000000
0xE74F0183EE96d343Ab4C8a8C290583D3d3820132,12516000000000000000000
0x988F8d6A19D8557BF57733835BF05d9215A89215,12516000000000000000000
0x11C3E95AF00973180Fcef10cA39756364FBa6986,12515000000000000000000
0x14569F043459b61A0FdDb2Fd6152E5a0A70a064A,12513000000000000000000
0x7000372eAc7D4f2be3fBdD82613ab1F25Bf75EFa,12513000000000000000000
0x2EA92B325bfD913875C57F2D860207d88D2A268D,12506000000000000000000
0xE46ab825C61Edfdf3B655587F6F48b642134BD5c,12506000000000000000000
0x8Be0D6ea346791075cFf83aDff72786346E48678,12504000000000000000000
0xF6BD4ED40b66326Bd37e9ACF6Ab6DbcbA888429E,12503000000000000000000
0x5707eB02fF02B67Bab25bDd85b1163ea319cB9b7,12502000000000000000000
0x56F7b8D0327Fb6386C7935f99F9d1CF93dA94264,12498000000000000000000
0x08A90413849909A3C9cb2c2446f7aB034Fcb893C,12497000000000000000000
0x48Bcbd941E032445FEcB5ccB8568cB7755a2726d,12497000000000000000000
0x9f51De352f0F0AC0c7eE77b87859018C54302D6a,12494000000000000000000
0x58f684A9b3202f9Bbe75FE6F8617Bb08e13196Ea,12493000000000000000000
0x92F8b1a8A7D57770c39b3A7D608e9947E8347418,12493000000000000000000
0x0020D82f2Fb99eDF8EfAcb05F85B39fB9096F799,12493000000000000000000
0x65277f9Cd63F02802270517719fcF4A602fF5cA1,12493000000000000000000
0x4795B7ebC1568bb702E42F5903Ad1245D35d0329,12492000000000000000000
0xFc30c93809d3385233fBa8ef865C6Beed9185F34,12491000000000000000000
0xE745b8B8a68145cA54C85a573496854f0C63a321,12489000000000000000000
0x814dbB2aB39570CBd390C8559622f66c2C3A09fb,12487000000000000000000
0xE3ccA2F45CED82c8B152dE6198E2464e0dE9bE95,12484000000000000000000
0x708C183E39FCFDE0917Bbf0848056A896686831e,12482000000000000000000
0x3a394eD46A9974655Ae3Ce768f118e5Ed194E60c,12481000000000000000000
0xad9efa4B4364A0efF92c143D56038aCC9774107B,12480000000000000000000
0x19F4786f9d93159133F76eBb9153283C9a8eA5FE,12480000000000000000000
0x7f75249b0f36cdc8916f642c1c7cabf57c1859be,12475000000000000000000
0x7E48419de2C7aC12Af70f212C3D6D6eab42a1772,12472000000000000000000
0x3460Aa6b87c391bA92CA0a57eBdD8961C18f6A1D,12467000000000000000000
0x73A044591199a8436a32549E29400FE4DAAc8774,12467000000000000000000
0x9f0A394237cbfD5808395fbE970d845DA233E55a,12466000000000000000000
0xA8B192E770D71148a09A921Bb1C3D5C2eE2efE66,12466000000000000000000
0x90Dd3585974Eb6e80526AFf2C027a5853Df252b1,12462000000000000000000
0x0E75FaAc54b6812EC4A01D8465E38e4A9D3C47fF,12459000000000000000000
0xE10AdEC5ffd6774072B4dF34213379516d549ac1,12458000000000000000000
0x4da73f16ea68796cf8cd5dd26f90b090280f4517,12456000000000000000000
0x934029902B79A6Bf6F97013908a972a7D32BE9ff,12454000000000000000000
