owner,groupId,totalAmount
0x275FfeE709D73a11cdE16022689A69626D1B52B2,203,480000.00000000
0x9F77c3a7995F774B6623602c06A7cBAF3C9105d3,203,480000.00000000
0x337f674f34a8159af8580D0193113a163a5C502a,203,480000.00000000
0xB4e34409C487428EfbBbe44A3559a1B6445c3659,203,480000.00000000
0x4267454272263fFEb9edBA007d88c5e86A502011,203,479132.00000000
0xBe2e02720287a6d527eCA7A131c0348F2AAE08b6,203,478286.74911510
0xB20C2f85AaE30922592A5FB2c9F481402311DaEC,203,455650.00000000
0x202865764DfdecdfF445508e334C86fDA9a21591,203,451632.00000000
0x28B817B6297BCEa4c5088Ff88D0FD2f46F781fa4,203,450200.00000000
0xF5F8c9F888dA61436abF7A8c8d7AedfaBec6A29C,203,449393.00000000
0xF630599fEb4C209F752D40f9db1601BB827F3500,203,440000.00000000
0xC9f20F737275a8Fa26B1e458250f73019eB9f652,203,439666.00000000
0xe5E5aCb18BFCf9A3C0b568d480B55f4aBa3ed21e,203,981600.00000000
0x3d512bE19D1CC79Ea3CaA232b91Acf67CC816c47,203,431553.00000000
0x6a352Cd0254aC7bf6725EC471db44bB605E02046,203,429168.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,203,428987.00000000
0xbe277942ce2595669da814a4cf15a41abdd11414,203,422186.00000000
0xB4dAB70f2161eb969F8Fb1704E48921551BAbb0c,203,981600.00000000
0xEa9cCBd9CBe8FE246FE9b706A8eed33dCce6EE90,203,1337506.00000000
0xF916D775CACEAE3B06D06cF59559A3069D3B0517,203,416347.00000000
0x4AEf517194712CAB401417e828C6fE4cfbd55acc,203,413174.00000000
0x7403aaff6a33572511a52B4C62f4cA8C8a012Fa4,203,411298.00000000
0xaC9f67C4b1e8c0489a418862C2899A3C0f113a72,203,410549.00000000
0xA67a6b4680E1de5F44C28e3397020ad338915d98,203,410549.00000000
0xb909c9B1010B873515CA69AA8266766A3D3f6516,203,409380.00000000
0x47cBc12160cb73c0f103086BeDE2461Ac5E7F1a7,203,407708.00000000
0x970a28999E87B029e69132700392c24D0dB0D578,203,407600.00000000
0x6F2249e736ad08EF6926DCbdf75e6903e71Ac8e0,203,406143.00000000
0xDaCaeCD7258c55a60eF16FC5dA574F62BC2034Cb,203,405413.00000000
0x9daad8df950e1efC046f3bEda0D824B82B1EcB0e,203,404268.00000000
0x8C5bB24EdBf8cf5934cC3308b0f952F32196aAeb,203,403373.00000000
0x603172f238e8B12fC9043eBED03941398DD557B2,203,402700.00000000
0x016DDF75de1A5ea06a4c2f57FaC156f9aB43EC12,203,402669.00000000
0x6044b916494a573738661bf422c48075d79d0bed,203,401166.00000000
0x225F07Db5f8cE6676F4d2C3e6574d1b342B56D0c,203,401143.00000000
0x22414FBE13120ED31A549796fa3805359F3E52f0,203,401132.00000000
0x39c6860b192128A8270dad95281Ff580ddF134aB,203,400772.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,203,400232.00000000
0x0EE8951FE70b088B5Ecf63AF4491Ed230Bbd51A6,203,400167.00000000
0x91406B5d57893E307f042D71C91e223a7058Eb72,203,400000.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,203,400000.00000000
0xF13a68FF07A7E64eEB19a14464490014Ee9DC8f9,203,400000.00000000
0xAb9454173ea2da0D4E9e5827b2064eE742A19456,203,400000.00000000
0x79d83895A6350C9ABe9a957d4ec7c1e5dCB673Bb,203,400000.00000000
0x90F501dD6f621aA002F53104ab91e24E2EB8C1A3,203,400000.00000000
0xd427efe1251014e2c2251a86ee75e3b4b31fd9f8,203,900000.00000000
0xcd6159b41113d46C4F4a899EbD13898B71764dcB,203,400000.00000000
0x52b99BE54715c565Dc3afc2309B0c15790Cf1250,203,399001.00000000
0x5842A46a112D8c76306F49D719a89B43e9E67455,203,398778.00000000
0x3356911cf7Ae69bCdd7a33524eBDD069b24FA0fb,203,398683.20000000
0xf4B4ebF5A4330505af540D130c2D88818a7c3Cd3,203,397602.00000000
0x254838920820D276e8f2ea19a1D991FB496Ea835,203,397080.00000000
0x56a28032DFb4F3f2FaBc25ED618672c84D3D161A,203,397040.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,203,396974.00000000
0x51847e90d47b9dccc25c18d32a93de4aea7bb104,203,396693.46191780
0x31AE1502c8912C8b6bEaAD1cE948321fFC6a6757,203,396099.00000000
0x6044b916494a573738661bf422c48075d79d0bed,203,395992.00000000
0x4F523F1D113Ff8dA03B5D374C3Fe3f50F245178b,203,395504.00000000
0x4c0C4aBCE64eeD4B3fE04DC2B8bEA360d5c9fC88,203,391886.00000000
0x8fb439DDd8F3Ee083AcA1a6248daB4116a23fCC1,203,390462.00000000
0xFdCe4c57bc57c67113C13980549a7EA9c7651909,203,376553.00000000
0xefaa3739De807016ca62862C361044a9C3991aA0,203,376000.00000000
0x829FaB200D9dc8d5d09a1523604b040976D0b7B5,203,376000.00000000
0x1b51843E5b58Bf32Ec9FF4bd58002690F2c3CE5F,203,370718.00000000
0xa1742210687E1465558b637b65f7f54064aaf95d,203,367019.00000000
0xC2782fb5a46fbeCB0958f474414256ACd46eAb34,203,361762.00000000
0x6d9aA460e3C59A0e4CFCc8E1B5e321f79E236D7A,203,960000.00000000
0x2D491623D120a368D5656C739F6cC8EA4FEd9EEA,203,350000.00000000
0xcBcceb1a17BE36F5Aee5d0dAE40491cB6DdD91a0,203,950000.00000000
0x1285176b8242E0c6B0F51F2E34093534bB9140ab,203,347680.00000000
0xa54929F3226ba0C59cBd4Cb51eA166Eb28DFE90D,203,342742.00000000
0x7205f2650412FC4Da98EC6f9f26dbD7EE9CA912e,203,342248.00000000
0x5985B75C3fB1F82621e4364cd7623E303A547FF2,203,341487.00000000
0xAF1ae6B8811BB299DF41648a0f3e5a1765583323,203,340000.00000000
0x29b97C4c29BaB9dcf105C0915F37E985ff65fBB6,203,336322.00000000
0x493e32b25C437132f04AE2FF19d90ca7D4f2c22c,203,333500.00000000
0x1481538c02f7703841af7F73f7a50e02b70B3002,203,333072.00000000
0xe39DD728287c6B38FF7C62E6e6Dde0eD71137a91,203,331868.00000000
0x92b7d1Ed7B2275E44b5f2Aa6b6B7725cFBE3B188,203,329862.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,203,327111.00000000
0x3601a2db15220561A74275602792795300898aba,203,326597.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,203,324768.00000000
0xf1bE4455b7d80CDf737e92d6dFE125e9e2729A37,203,322419.00000000
0x8523aB6325415314c71402ad6948e417D836Ea58,203,320701.00000000
0xCa9fce99003A7dD675C35B920443E4C6A0A73Ec7,203,318521.00000000
0xe1333aC7ba56e70838b9B174d737a9b10b240945,203,313830.00000000
0x2f53A1f5e7bB06Aabd904ce1cF832Ab3eC31F850,203,311747.00000000
0xC8b2C998C057FcF2F9B104C6357E800dB23595bE,203,303518.00000000
0xe06159b612d6D8a58c2E62Ea60877a5d87851958,203,303229.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,203,303229.00000000
0x237E12f77B5B7eb4E6CC997060415A7Db7eFE5C0,203,301847.00000000
0x53Ce915086e53b3d7E3e46b6a69B0c0Db8Ec1C17,203,301236.00000000
0x258299A76C01745F92d046928B25E1fcaB273Bc7,203,301024.00000000
0x4F8A3dC406b616C9F67AedD01993e8Acc4D11636,203,300642.00000000
0xB4adCa27a71a10Ee421ac5B50556c1A510e81C30,203,300000.00000000
0x3F3946ef69d7d6a86B5178c9d1E0532b73a4a7b1,203,300000.00000000
0x81F82876F019B11aAd2a087477a9eBda304A099B,203,300000.00000000
0x534C8ba50c883E8FA1b34fe0185F61F25b97B62B,203,300000.00000000
0x42c71d3b137BF973222cff2E9065c3CE7dDb0a9b,203,298997.00000000
0x50339A25a54e3cCCceDB437Fe6f494EC5Cbab523,203,297484.00000000
0x0daea08f13d34b8567dab50ef99ae0268ee4667d,203,295954.00000000
0x61Ff13149f325C1fcAAfE56A35CB457601378C01,203,293967.00000000
0x494602D1E42D7635BA994c470e21698caD9b8D55,203,289694.00000000
0xc4B5F310E1E265CcCBf9192f514A798fB3C9B9e7,203,288000.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,203,282666.00000000
0x86f552fF5e5A30D6a49B7C8bA88527686C2E344F,203,282308.00000000
0x7737dA643104bA33b2A5D4695ecd1424c2aB2EA4,203,282031.00000000
0xf5cf1a3c57466f743f7dee4da834c0640f4fb717,203,281463.00000000
0x8Df756e21B5959dB127d450C83306DC6764436df,203,278467.00000000
0x2353BD4dDe8b726DC1Eb1D9aFAA43E876277779E,203,275922.00000000
0xDf6107FDBa6A572e67e29797E5E50288FFe2B0E3,203,275524.00000000
0x9f38563dAb76Ed59B28FE700f1e6F73740299059,203,275000.00000000
0x83FE896743ABd0d94B8028611a2D8ae7D654e1a0,203,273809.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,203,272356.00000000
0xb81c4a7edc25e4841b365a184419b655707fca7c,203,270748.00000000
0x7B569AcAE1687cD31cd7029f29de70B449F7e16C,203,268852.00000000
0xFdA906a49bE1B606cD13dDE8Fb6c3Db1994088f9,204,267900.00000000
0x76cd59d69fe34d99036426ab64a343adbca14d8f,204,266890.00000000
0x93961202d207182c408644d47da522f764e379cb,204,266679.00000000
0xC144D0E84db0b984386F15055eF4e539D09F9065,204,266640.00000000
0x542c5662337233a4fc4adfc643856b25fa89a087,204,266570.00000000
0xd8d2724c2BC175f4d51eCE79E178D7F53fAdCc60,204,260167.00000000
0xCeEcDB5b2b1AE59702BCBc3DF77C5Ca64Cc3B130,204,260000.00000000
0x8Cf870B753C9b92947a62bea2593656B15bCEE84,204,259558.00000000
0x11993a6A8a1b0aF91c60858B265E31dE2e6d6Ba2,204,257979.00000000
0xdC615291e04F0183d99Ab66b5177b05F4D72Dd5a,204,257665.00000000
0xf3C4aF1030e2093bDc64A20AB710042b1961cd69,204,255831.00000000
0x227e853c8307BA04137C93aC2Bf543c0EB1b7AAA,204,255711.00000000
0x0BF52fB0cAd067522C21CF4c1BbDe3719D9721Fc,204,255517.00000000
0x4a23fF1Dd42e87d7994e3708E96049Cd90AcF9B8,204,251833.00000000
0x3aBDF955Cda07186f67D9c94e7406ed60b5e59D7,204,248087.00000000
0x4a1588f3706CEBA1f0Fc1B12D1Bd24f4D496cEc7,204,246118.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,204,242359.00000000
0x5401cF0BebAD6C0D4a647153E2A4D918DEF4e911,204,242295.00000000
0x22567C1139F20cb2eCf9Eb548C0312C2D6F81094,204,241257.00000000
0xA958E8ad4A853716AeD347eb659De6fE58857935,204,241065.17854426
0x38dCD410E4Fc68b114715EF12aF5159b12b990b6,204,238983.00000000
0x20C0c125eb0E40811a22bC66666Bf2b64fD936DA,204,238480.00000000
0x56f232CfC26E2F3dD55aa30c26ECA7baD6c656DB,204,236947.00000000
0x23B3ff91D2f52FC1382f4074A925856A0A2Cc07D,204,236019.00000000
0xf48F36C02E9C4D2f3372a0E520de49f001EE4Aeb,204,234387.00000000
0x09e190aB7D89bDAA0b4d49b118568f389dC0be28,204,233968.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,204,232897.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,204,230912.45668510
0x65180a924aaaC6582489f4001dD16B50E3F0b83D,204,229799.00000000
0x94bBd52d62dCEb79f0DfC7Cb0854d6f1F8db4d20,204,228503.00000000
0xfd6c9C983938D3591F1831F0387d3d7Edc48A8bB,204,228454.00000000
0x8aE65580f64CB442C48c701C4e7c38d3E5f9a775,204,226460.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,204,226376.00000000
0xe736525351d6328EA919C3B153AA42d2Fd2A00C3,204,225000.00000000
0x87203e1d5384259Cf6b4e79589970F9EcAa85624,204,224843.00000000
0x4486EbF2CcC85F3AB0f285409c9440029cA9EE19,204,224608.00000000
0x930713d3ef15d30F51489f82416Ee832F82a9aB6,204,222940.00000000
0xbEf25985EaCCe791b32b604e5C251E09826B938e,204,222900.00000000
0x897FD7a8181dc395AE2Cb06B6FEdC3ffa73fCa9C,204,221286.00000000
0x14F2f11d4CB705c5115fD96e29aFA1c2453261Da,204,220916.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,204,220814.00000000
0x76D72824AfAEC992E2f6B9CF3CBE1149253A6Aad,204,220753.00000000
0xac556bB5e7B1f07a1b3FAAddB179174D1e6933E6,204,219999.00000000
0xD45dfcfB8A3D220c90D81425234E420A14F752d9,204,219912.00000000
0x238805bDb7CcA15844f66c7C8269D77Ff60473Af,204,219591.00000000
0xfC2b09bB12D3E9d8C3cb7F8c42061318a2D230D3,204,219117.00000000
0xc604C7E480743ef314e1b28833aE09BB019b8377,204,218430.00000000
0x01333654643A4731A2231067bf983C1750d22E05,204,218405.90000000
0xbdAe4231E00324BBeb44802934EeC68A5eB6Ab5F,204,218077.00000000
0x58Aa6e847628E3063443E8932A68E737C9a77f6e,204,217477.00000000
0xfEE9AD571ce5f85cd6BD34A546cDf0bdE279c3Cd,204,216939.00000000
0xAd9dE6bbe543723608a8D256C238D2745A551FB3,204,215000.00000000
0x77037C0aDd75107488184f0cc948dba4b359dc82,204,213336.00000000
0x0d6424C33dF2eC13C769E6f5CcEd2dEf1B0C2C18,204,212800.00000000
0x7561aA7Aed19550e6ac0BCc7490729d9dFA2618b,204,212763.00000000
0x9Fac4Bf4aA6EA3433ca5742f082633eAc04b6F3B,204,212462.00000000
0xf1bfc5760c1aeb6bdb16252142429107d4ae0997,204,212196.00000000
0x1251c062aBf3279c2e22C6510378C3c6B35d0732,204,212055.00000000
0x75161d7F36643b060E933eD397d760652844F366,204,211820.00000000
0x3b465F15676BEe0F23359091499F54D081b2C74b,204,210894.00000000
0x285258DBEfe8E3136191a85fE9aB936517c43b71,204,210849.00000000
0x97412C67Ddc5D3678a516F23313bEb814dF500A1,204,209846.00000000
0xaE9333BaE53095505DaDc693217d454f0a0a695E,204,209748.00000000
0xC2A74F7877797c059AE3b359fCe051f7B4a1658E,204,209392.00000000
0x4fA96E8303Ae58DCB0d6087b32f1cEfb28c3156c,204,208447.00000000
0x6D75C8B8aF1C782e1E599E6530DdCf9d7A1c451b,204,208441.00000000
0x6Bd7EfFFc67862e0B4fc335Bc1F5E89395035D6A,204,207982.00000000
0xF4F9CCcf94b4Af7A152424C6eCFbF76ae85C5862,204,207597.00000000
0x82310d6fEf2547062d341418df99E190799Bcf4D,204,207331.00000000
0xF242375b903d6872FfD36982Eb33920Eb191b6B0,204,206380.00000000
0x8e43f96B826c11d0F7b3618D30497286A5740510,204,205794.00000000
0x03C417026A8771dFaEB56d863C1fE06702c3b8a1,204,205161.00000000
0x35584001aCa864F556c433dE0663280947B476A0,204,204520.00000000
0xd61873989A050d9308ce00bA342f5a1bE95F986b,204,204093.00000000
0x477BE3D3D4fBFcF089fa10727557d877E84174FC,204,203758.44570630
0x691F5d403b7c4D9C87CF3e099C690767a5329472,204,203636.00000000
0x0D5b4714f2d5b46FA3B9c057952C7b26cC9D4736,204,203602.00000000
0x408E204935FEaA517Be736BED102947aA6dA947c,204,203327.00000000
0xc4c18cAdc7182cEDf51681DE59E73C72515ea164,204,203200.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,204,203007.00000000
0xbE83BC3EF54D096c37009d72102d7bEFd8977D26,204,202833.00000000
0x5973DE26b68d9328d6f2b80263e7Bb6A9a6Db256,204,202809.00000000
0x32130Dd45aCCeC7d972042fAB1a604745BeaE845,204,202759.00000000
0x4836cd06EE16ED703FDd44af800d9ef2260D8cDe,204,202584.00000000
0xf7a47C99034b19454b33EF7E9eECE67B454cEae9,204,202494.00000000
0x47093c7dAAB61d50eC80E39582CF966Ebf1789C5,204,202472.00000000
0x50c13522200ACc1E86d0d350a4c8350269e9cC2F,204,202146.00000000
0x5C59c07856f8a6993bE5985fcB982AC12632d7C5,204,202000.00000000
0xfC764f636AeAf8E811DF0c35bFaF510668011FF7,204,201987.00000000
0x2ce36Ae2059cBD6073F58DC3828B9A52cF551225,204,201855.00000000
0x73A1d547A12a03fB5aE816bf4a8E6D90d4C02D2A,204,201081.00000000
0x4a1dad54995512ED21A1573bA9140f9D1f6c89a8,204,201036.00000000
0xBE51376e4E88ADAa44933920b39448a8be24728b,204,200834.00000000
0x6A447492BA93A8cFaCCa73a6C3825A0652ccE965,204,200559.00000000
0x8Bcc9512C1d17b19b49CE39F71b2DC7570c6435c,204,200448.00000000
0xA047DB717a78B826e4dc4Da856967a1F43B673FF,204,200360.00000000
0x4f1ce35a7bfee63f6cbfcabc4373d8340a9f14c5,204,200238.00000000
0xfE286D690DB2d875690823Cbf3f7AF6FF0b71617,204,200109.00000000
0x4c09c7Babc5f92C8dcE78fe3cCF60216a3936555,204,200070.00000000
0x10287712C30C05e84B4f7D5A49F424cE0c3D9290,204,200064.00000000
0x4a6faa44d49E769e84fB661A8B5B80235B6183a6,204,200052.00000000
0x6f0C62999DB72E3682178cAFffd5bF5b9Db7Ae3b,204,200008.00000000
0x3Beeb58c79db5af40B42d5DBA638035A728a6226,204,200002.00000000
0x18D491D7F9229aA169B711117B418167B49c4c02,204,200000.00000000
0x8BF1cA753782293589807F53637b8A5969CF5E2d,204,200000.00000000
0x542A687Ed6E21bd9115c6e1836c469bF118214B8,204,200000.00000000
0xFb0d04EBa7dcEFe07CD55548880fdf5FDFDb061B,204,200000.00000000
0x05a8b999D73EF3A83E01A924E3bB868Ab16aeF14,204,200000.00000000
0x0C57FBCd1649FAca940370f53C76783dA16F9d55,204,200000.00000000
0xa68657011C63f4aCAab9918Ad312111482fCaa86,204,200000.00000000
0x760f360628cE1B3D6a8e8Ea8f8a73F5B563Bd15b,204,200000.00000000
0x1a779f70d01368B0C72C6c7a86f9fe4C51E7E0d3,204,200000.00000000
0x46f3C6b82dc9940Bd42cB7830811c529DDa5c799,204,200000.00000000
0x8DeDF43Ca11cb600343F8c2109ee8d500d910D7e,204,200000.00000000
0x1Fd7d2afB2d602C30423C1C6D8e6311dCeF513fc,204,200000.00000000
0xbCbDcf22612D0D2F5Cd4B911c1663f4e75e745F7,204,200000.00000000
0x76b742da74ba8b97b606bbbf38182eb120e561a9,204,199999.00000000
0xA45AC90270F72866FF6468e6f6c7d64884B7Ebc9,204,199895.00000000
0xB0D5a900de8b4F25EfA2D6740E154c4FA586a0f4,204,199835.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,204,199834.00000000
0xE9554d052a54498dB3f608F44221Ce0c197bcB17,204,199661.00000000
0x1Cc36366b388DFC864e01c5648Ea86367752313F,204,199615.00000000
0xd1F3E233c055FB392773Bac9D528E656549359E3,204,199599.00000000
0xD0EF643Cacb56Da91AeE474D103cc46f2080f56c,204,199557.00000000
0x2F6BdF5B7798fc414B39e24b3C41996D9654DbEd,204,199553.00000000
0x053E12B0A2519870652cb9F39eD8eE4EB093CA3d,204,199473.00000000
0x214fd380F0bA249c202622023eE3F4B77b8787Be,204,199321.00000000
0xDcaA9e873BC98003AF551cd9Fd63BDc9D37760DA,204,199104.00000000
0xA5a42493067247CF5cC769Eb849c79C81949f53c,204,197865.00000000
0xf036a4034Ac28B0d8DbCA27ed19b8B983d1D9304,204,197654.00000000
0xC589D2f10679bDb58286Ff03d460ced33D1d80Cd,204,196718.17489760
0x6F728E9456ffE3992108c72106e73EBf9c5C1395,204,193891.00000000
0x1Ff1a3554276272810D7595f2230Da6A79360d94,204,193200.00000000
0x81B5a8dAaAa4B8A7719f9D9fa6658911709CAfAE,204,191744.00000000
0x950e346c39f220538dc2403f5a2b0717c9851199,204,191290.00000000
0x75F71CBf7B7C375aD5A971613c33AC286D7708f4,204,191270.00000000
0x6dB3E61773b2AF28E7d98320e2B2eB43ab6A96d4,204,190380.00000000
0xB626317AcA1729B17b94cD0e021Ea6728EE272Cc,204,189911.00000000
0xa26f3f5ed56835147ef2b8eab75f70ae62a69b1f,204,189448.00000000
0xcD65cF07Ecab341A37e963048790E223D56E7b3A,204,188380.00000000
0xE6899F826cf4D072dB2b7Fa3a8230e37F0Eea3DB,204,187753.00000000
0x832253d283760A549BcCE7C78aa66Be495d747c3,204,187584.00000000
0xFfc08af7Db77B860312287F9B100F3A5a624178c,204,186230.00000000
0x30fc2c710a3826dd1f82e75d22ed9e353c6ef3f0,204,185321.00000000
0xe667e4b651019914375e40f86443cd2a35cb2d1b,204,180102.00000000
0x1e2055650a34108dad370E19A77ECF163951F878,204,180000.00000000
0x1408a1B041C5a0b926fA6f5e141e92F37507f83d,204,177917.00000000
0xca0C2c787a30781EF7bBb253122707a945F820Fc,204,176481.00000000
0x968FBff4d535267b4EDAfeE65B67ac0F3e568446,204,176385.00000000
0x7d924A8b7D82eA7B3b25De0cfC5Fa2f95e552981,204,175135.00000000
0xb7Eac598E527AE2195dBad5C27Aa9448654383Cf,204,174398.00000000
0x645AEc8e2Ec448c2BA0B5bB62fe1FF27008E90f8,204,172769.00000000
0xF4170fd6734B5320b997eB22FeACDca9B476113a,204,171390.00000000
0xc0912e5EaE27DB642BA4345270FD4d9d5A44d709,204,171271.26362680
0xB0991963EBDEC62305a2C33a6499b0E9b515490D,204,170446.00000000
0x90e33D50c0507A770d138Fe286590907d9611356,204,170079.00000000
0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,204,169562.00000000
0xd7c6F6368d9906aB27eB3612586eac3bd3fa1F09,204,169343.00000000
0x69136E444e216A992e7AC7356482BC4E82a85727,204,169072.00000000
0x31e77463045d63cf96886Fd9578B29f699958d31,204,168120.00000000
0x6C1F1278dd23dDb3B7F34254108519b425E32699,204,1680000.00000000
0xB13d05BA46d8a934a2E3e0f62ca38d64b572b77a,204,167969.00000000
0xeb5d29c0d234a104e3467c6c8fa56fccf5f5e3ef,204,162340.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,204,161973.00000000
0xF487f394bC625Feae6B3941DcFA4b278E78f15F1,204,161338.00000000
0xE07b2a734F00a7fe79E5E8101822882C48930932,204,160834.00000000
0x8f6121fBDf8262C51d980D73535cA1Cdb217F801,204,160368.00000000
0x7427506f4b85754FC93bd9F7c90fCaBBb28Af2aB,204,158893.00000000
0x1bFE3B4ACBD96E4b476Bf30DACE682B45e44867F,204,158679.00000000
0xC2A74F7877797c059AE3b359fCe051f7B4a1658E,204,158284.00000000
0x3AcEd2F8c8EC8DDe8507B25F37CDEAF563397150,204,155044.00000000
0x4B6Fc82e82BB1b7fc09cf3b47fE2B5717bAAbCC4,204,154700.00000000
0x020440231C0F3d1EF3b2c1e02eA4328100F4AB0b,204,153894.00000000
0x39040aF69f8379fA4015Ec23017c6306fcB8D103,204,153776.00000000
0x5907e7A4379b3242A5B05ABDf952885e1f721B52,204,152163.00000000
0xC599f8A503390614D0265ea7D75A818CAdEC3F89,204,151123.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,204,150708.00000000
0x2594f299963e82aAA56809bB8Fb2551aA9eC9218,204,150466.00000000
0x9fe8e907c4F90A6E4B71FD39B79FfCFd117e27BB,204,150266.00000000
0x6326d1c52eaeF0043a3A69d25174c8699D0C1B03,204,150000.00000000
0xb02b2a13d8c0cf3e145f6186af07088a74b976f9,204,149996.00000000
0xb8Ced9552B123840e4feC9b48c6a09E2199F7109,204,148894.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,204,145665.00000000
0xFD20459E8d27EbcB0B3d4962065ab4cBb7399190,204,145364.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,204,144545.00000000
0x6e2a126917bbB15ce404Dc256615542a45c2D4cA,204,143354.00000000
0x4479d9ebf2192BB10d4aaB721aeC2C98e8b90844,204,139590.00000000
0x0FDcba55fab6911BE31416914a3Fa1672d95C409,204,139200.00000000
0x51905f38c9e93b3458bee5ab1b973eA2Fcd0851A,204,139133.00000000
0xfBb7773A43F7C478Ae5D9731983888e650da2E1b,204,139064.00000000
0x46aa492A3f5367614e7F93Cc10A23A181a1f845f,204,137605.76798900
0x2716b81eA018B267974d5004F78C31D3C79DaB88,204,136485.00000000
0x9E51158951A0bb4F1BC15b80cc0eea92d391DC4B,204,135899.00000000
0xE86068d9e75150685E65604d7FAB82A2517c2879,204,135131.00000000
0x361455b29eD2ECd20edcA601547e1f25dFf2a3Ec,204,132580.00000000
0x5Db84aDe8Aba518a2631a0974106662012bFC497,204,132560.00000000
0x7b42b547E5d8C973c9dD8A5bd55C576578b03588,204,130693.00000000
0xD9841bA36741E319cDD89668e230a755737E20DF,204,130630.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,204,130630.00000000
0xe83313968195ac7c6E0b48F4B3F84Dc4a43E93D3,204,130555.00000000
0x9B3DF84e7253261Fb0A32Ef4Cf750Cf9038700F4,205,130249.00000000
0xb6675d758c7ec2174E20a133AcBF1E44B0CC4C6F,205,129356.00000000
0x19d16eB2864c78239F66628bA4236F5df21f4450,205,128309.00000000
0x8F70730e34385532118Fcb8Fb235f8E3edc23654,205,126450.00000000
0x12B0F7A0885e81fA40f9bF072EfbcFCE4976e0a6,205,126407.00000000
0x54B30CfeD476750abC156E4d01DbE029EcD2Db3a,205,125872.00000000
0x19e7f281090Fd1E79842d29A79001Eef73f1DC44,205,125618.00000000
0xcB9eF2A95b520a27D6e193C7b58502a21c01da1F,205,125584.00000000
0x22CF6263Dc6824D660ebBA006aFCE6448f1C85a4,205,125000.00000000
0x5aC2288d2D03B2c2185f6c5317AB715e1a3D8898,205,124976.00000000
0x782F68E39b5a8C10A42e89a31c6d3b6BB263EEC0,205,124228.00000000
0xBF86b89Ec55bd1BE8D963a93FA6cc3d2d02C8782,205,123760.00000000
0x79E1e69f39821EEf96D9654E0fadD12EeCa13a1E,205,123200.00000000
0x0Ddb6BDa80AF46999e451E0f322c54ab94f5Db68,205,122964.00000000
0xa9c88162E1aF90B9AE6B052c7708d88C89493434,205,122953.00000000
0xe36929049f25c8fb4b5f20daf9b91112301b2faf,205,122845.00000000
0x259edB1Db6909f5BBba9C510FfEE5B1842eAFa97,205,122264.00000000
0xF64E2eF868BC529B79DcFEdd2fAC616d080781C9,205,122165.00000000
0x22f7da75c0683f8da5ec95a6b9e63983311917e6,205,121677.00000000
0xBc120538D13FDd5EEb98b946CB0257B06087EFCc,205,121647.00000000
0x887BEb0861e94EE4e3BC75D5ce663F0e60Cf14C7,205,121040.00000000
0x6f51c198bd4597E16EBd16CB7E48C0fDA48180f2,205,120967.00000000
0x17a1e7c8747E371218459CF2d44c790ec0409bD3,205,120824.00000000
0xc2d5CaDE969B1FF8cbBb3D4aE13C809C7E7ceb4a,205,120719.00000000
0xf43A8fd5c0516e05a9cfE9eF8Ba7BE017aEef015,205,120383.00000000
0x60Ab286684f5E65Bfd60e89646a30EA9e7edcFa1,205,120280.00000000
0x3011012Daae692897529B6C6a738C270cE3EE094,205,120022.00000000
0x717315AA44A12BB1Fce04A94E331c950CcDC6fE2,205,120015.00000000
0x2c11f2f2C78ff16b9A3c1A687E98B1097D0529BA,205,119978.00000000
0x445a969D9A1e2fD05828BBc81f9d973CE7624c47,205,119842.00000000
0xD80F6E28ddBa05f493C085b7d452f1005d1Eb6D7,205,119800.00000000
0x21e951053735a58e1aedbfff859725a77e3edc78,205,118761.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,205,118209.00000000
0x15Ce4604a93821450eC94EaF425D6dCa72a14485,205,118202.00000000
0xfFcdafFbaE0498129aE71E2C83CD286bC0583E59,205,118080.00000000
0xC77CFaD9E4E2eaa08aAF7303E30247F5f148ddDf,205,117375.00000000
0xB67d52bE4b160Df96b998fE2B4E9F490fb346EEe,205,117320.00000000
